id,source_id,babe_url,lib_url,babe_title,lib_title,title_distance,babe_title_len,lib_title_len,content_distance,babe_content_len,lib_content_len
4544332,,http://gayahidup.rimanews.com/selebritas/read/20151117/245582/Momen-Romatis-Raisa-Dipeluk-Kakak-Pevita-Pearce,http://rimanews.com/gayahidup/selebritas/read/20151117/245582/Momen-Romantis-Raisa-Dipeluk-Kakak-Pevita-Pearce,Momen Romatis Raisa Dipeluk Kakak Pevita Pearce,Momen Romantis Raisa Dipeluk Kakak Pevita Pearce,1,47,48,151,924,937
5717407,,http://olahraga.rimanews.com/raket/read/20160220/262970/Tim-Uber-Indonesia-Masih-Berpeluang-Lolos-ke-Putaran-Final,http://rimanews.com/olahraga/raket/read/20160220/262970/Tim-Uber-Indonesia-Masih-Berpeluang-Lolos-ke-Putaran-Final,Tim Uber Indonesia Masih Berpeluang Loloske Putaran Final,Tim Uber Indonesia Masih Berpeluang Lolos ke Putaran Final,1,57,58,50,2222,2172
4548479,,http://gayahidup.rimanews.com/musik/read/20151117/245710/Hivi-dari-i-Ngamen-i-Sampai-Ciptakan-Lagu-di-Rimanews,http://rimanews.com/gayahidup/musik/read/20151117/245710/HiVi-dari-Ngamen-Sampai-Ciptakan-Lagu-di-Rimanews,Hivi dari Ngamen Sampai Ciptakan Lagu di Rimanews,HiVi dari <i>Ngamen</i> Sampai Ciptakan Lagu di Rimanews,8,49,56,53,1701,1651
4199705,,http://ekonomi.rimanews.com/keuangan/read/20151001/237361/Menko-Perek-Deflasi-Bukan-Berarti-Ekonomi-Indonesia-Sudah-Membaik,http://rimanews.com/ekonomi/keuangan/read/20151001/237361/Menko-Deflasi-Bukan-Berarti-Ekonomi-Indonesia-Sudah-Membaik,Menko Perek: Deflasi Bukan Berarti Ekonomi Indonesia Sudah Membaik,Menko: Deflasi Bukan Berarti Ekonomi Indonesia Sudah Membaik,6,66,60,0,1147,1147
4198559,,http://internasional.rimanews.com/amerika/read/20151001/237366/Paus-Diam-Diam-Temui-Panitera-yang-Menentang-Pernikahan-Sesama-Jenis,http://rimanews.com/internasional/amerika/read/20151001/237366/Paus-Diam-Diam-Temui-Panitera-Penentang-Pernikahan-Sejenis,Paus Diam-Diam Temui Panitera yang Menentang Pernikahan Sesama Jenis,Paus Diam-Diam Temui Panitera Penentang Pernikahan Sejenis,12,68,58,0,2044,2044
5216455,,http://thejosemoviereview.blogspot.com/2016/01/the-jose-flash-review-pay-ghost.html,http://thejosemoviereview.blogspot.com/2016/01/the-jose-flash-review-pay-ghost.html,The Jose Flash Review Pay the Ghost,"<span style=""font-size: small"">The Jose Flash Review </span><br/><span style=""color: #bda63b"">Pay the Ghost</span>",79,35,114,31,3345,3318
4634715,,http://feedproxy.google.com/~r/blogspot/racunwarnawarni/~3/ylK0QVu1yuQ/review-wipey-make-up-remover-by-douce.html,http://www.racunwarnawarni.com/2015/11/review-wipey-make-up-remover-by-douce.html,[Review] Wipey Make Up Remover by Douce et Lisse& Silk Worm Cocoon,[Review] Wipey Make Up Remover by Douce et Lisse & Silk Worm Cocoon,1,66,67,514,10933,10913
5211599,,http://dien-chan.blogspot.com/2016/01/mandi-lebih-menyenangkan-dengan-cow.html,http://dien-chan.blogspot.com/2016/01/mandi-lebih-menyenangkan-dengan-cow.html,Mandi Lebih Menyenangkan dengan Cow Style Bouncia Body Wash,The Beranda Kecil: Mandi Lebih Menyenangkan dengan Cow Style Bouncia Body Wash,19,59,78,294,1986,1838
4648605,,http://defanilla.blogspot.com/2015/11/lovely-review-himalaya-herbals-clear.html,http://www.defanilla.rocks/2015/11/lovely-review-himalaya-herbals-clear.html,Lovely Review: HimalayaHerbals Clear Complexion Whitening Face Srub,Goddess of Fortune: Lovely Review: Himalaya Herbals Clear Complexion Whitening Face Scrub,22,67,89,142,3506,3379
4546188,,http://wind-atree.blogspot.com/2015/11/review-skin-house-essential-cleansing.html,,[Review] The Skin House Essential Cleansing Oil,The Journey,39,47,11,1997,2624,627
5192486,,http://len-diary.blogspot.com/2016/01/eksotisme-timor-tengah-selatan.html,,Eksotisme Timor Tengah Selatan,Äang chuyá»n hÆ°á»ng,27,30,17,5136,5213,95
4546804,,http://www.travelerien.com/2015/11/pergi-ke-bioskop-menonton-film.html,http://www.travelerien.com/2015/11/pergi-ke-bioskop-menonton-film.html,Pergi ke Bioskop Menonton Film,Katerina's World: Mau Nonton Film? Cek Daftar Film Dulu,40,30,55,3061,4116,1904
5239226,,http://www.jalanpendaki.com/2016/01/5-hal-yang-bisa-kamu-lakukan-di-gunung.html,http://www.jalanpendaki.com/2016/01/5-hal-yang-bisa-kamu-lakukan-di-gunung.html,5 Hal Yang Bisa Kamu Lakukan Di Gunung Pancar,Jalan Pendaki: 5 Hal Yang Bisa Kamu Lakukan Di Gunung Pancar,15,45,60,771,5269,4756
4547443,,http://www.tatitujiani.com/2015/11/restu-suami-lancarkan-diriku-mengais.html,http://www.tatitujiani.com/2015/11/restu-suami-lancarkan-diriku-mengais.html,"Restu Suami, Lancarkan Diriku Mengais Ilmu Di Fun Blogging 7","Restu Suami, Lancarkan Diriku Mengais Ilmu Di Fun Blogging 7 ~ ~ Rumah Maya Tatit ~",23,60,83,7487,7627,140
5956532,,http://www.diarysivika.com/2016/03/kuliner-johor-bahru-hua-mui-restaurant-it-roo-cafe-eh-hee-cafe.html,http://www.diarysivika.com/2016/03/kuliner-johor-bahru-hua-mui-restaurant-it-roo-cafe-eh-hee-cafe.html,"Kuliner Johor Bahru : Restoran Hua Mui, It Roo Cafe dan Eh He Cafe","DiarySivika - Food, Travel and Lifestyle Based in Surabaya: Kuliner Johor Bahru : Restoran Hua Mui, It Roo Cafe dan Eh He Cafe",60,66,126,1170,9607,9516
4544118,,http://pertamax7.com/2015/11/17/dragon-ball-berhenti-tayang-di-global-tv-bukan-karena-kpi-datang-lagi-2016/,,"Dragon Ball Berhenti Tayang di Global TV Bukan Karena KPI, datang lagi 2016 !","Pertamax7.Com âDragon Ball Berhenti Tayang di Global TV Bukan Karena KPI, datang lagi 2016 ! - Pertamax7.Com -",33,77,110,2799,2283,4448
5200451,,http://sijidewe.com/2016/01/15/honda-wave-dash-110-saudara-kembar-honda-blade-110/,http://sijidewe.com/2016/01/15/honda-wave-dash-110-saudara-kembar-honda-blade-110/,Honda Wave Dash 110 Saudara Kembar Honda Blade 110,Honda Wave Dash 110 Saudara Kembar Honda Blade 110 | sijidewe's blog,18,50,68,2175,3474,1305
4544119,,http://tmcblog.com/2015/11/17/honda-hadirkan-konsep-skutik-adventure-honda-city-adventure/,,Honda hadirkan Konsep Skutik Adventure  . . . Honda City Adventure,tmcblog.com Â» Honda hadirkan Konsep Skutik Adventure . . . Honda City Adventure,15,66,79,4494,2472,6483
4290812,,http://nichozblog.com/2015/10/16/modus-penipuan-baru-kupon-hadiah-di-sebar-di-depan-rumah-penduduk/,http://nichozblog.com/2015/10/16/modus-penipuan-baru-kupon-hadiah-di-sebar-di-depan-rumah-penduduk/,"Modus Penipuan Baru, Kupon Hadiah Di Sebar Di Depan Rumah Penduduk","Modus Penipuan Baru, Kupon Hadiah Di Sebar Di Depan Rumah Penduduk - nichozblog",13,66,79,654,2315,1910
5231488,,http://kriminalitas.com/maksud-hati-ambil-besi-apa-daya-dapat-bogem-mentah/,http://kriminalitas.com/maksud-hati-ambil-besi-apa-daya-dapat-bogem-mentah/,"Maksud Hati Ambil Besi, Apa Daya Dapat Bogem Mentah","Maksud Hati Ambil Besi, Apa Daya Dapat Bogem Mentah - Kriminalitas.com",19,51,70,107,1227,1120
6170400,,http://surabaya.tribunnews.com/2016/03/28/telkom-beri-pinjaman-ukm-binaan-maksimal-rp-75-juta-lewat-program-cdc-ini-syaratnya,http://surabaya.tribunnews.com/2016/03/28/telkom-beri-pinjaman-ukm-binaan-maksimal-rp-75-juta-lewat-program-cdc-ini-syaratnya,"Telkom Beri Pinjaman UKM Binaan Maksimal Rp 75 Juta lewat Program CDC, Ini Syaratnya","Telkom Beri Pinjaman UKM Binaan Maksimal Rp 75 Juta lewat Program CDC, Ini Syaratnya - Surya",8,84,92,353,1262,1606
6191502,,http://medan.tribunnews.com/2016/03/29/manchester-city-dan-chelsea-bersaing-ketat-dapatkan-tanda-tangan-riechedly-bazoer,http://medan.tribunnews.com/2016/03/29/manchester-city-dan-chelsea-bersaing-ketat-dapatkan-tanda-tangan-riechedly-bazoer,Manchester City dan Chelsea Bersaing Ketat Dapatkan Tanda Tangan Riechedly Bazoer,Manchester City dan Chelsea Bersaing Ketat Dapatkan Tanda Tangan Riechedly Bazoer - Tribun Medan,15,81,96,24,1069,1047
5179214,,http://wartatimur.com/wali-kota-jadi-pembicara-dialog-akhir-tahun-partai-nasdem.html,http://wartatimur.com/wali-kota-jadi-pembicara-dialog-akhir-tahun-partai-nasdem.html,Wali Kota Jadi Pembicara Dialog Akhir Tahun Partai Nasdem,Warta Timur Â» Wali Kota Jadi Pembicara Dialog Akhir Tahun Partai Nasdem,14,57,71,1,2676,2677
6191374,,http://makassar.tribunnews.com/2016/03/29/rincian-harga-bbm-yang-diturunkan-pemerintah-besok,http://makassar.tribunnews.com/2016/03/29/rincian-harga-bbm-yang-diturunkan-pemerintah-besok,Rincian Harga BBM yang Diturunkan Pemerintah Besok,Rincian Harga BBM yang Diturunkan Pemerintah Besok - Tribun Timur,15,50,65,20,633,613
4544270,,http://www.beritajakarta.com/read/20394/Empat_Bank_Sampah_Baru_di_Gropet_Siap_Beroperasi,http://www.beritajakarta.com/read/20394/empat-bank-sampah-baru-di-gropet-siap-beroperasi,Empat Bank Sampah Baru di Gropet Siap Beroperasi,Empat Bank Sampah Baru di Gropet Siap Beroperasi - Beritajakarta.com,20,48,68,91,1399,1453
4544271,,http://poskotanews.com/2015/11/17/konflik-pengelolaan-gedung-berlanjut-penghuni-perkantoran-mk-terusik/,http://poskotanews.com/2015/11/17/konflik-pengelolaan-gedung-berlanjut-penghuni-perkantoran-mk-terusik/,Konflik Pengelolaan Gedung Berlanjut Penghuni Perkantoran MK Terusik,Konflik Pengelolaan Gedung Berlanjut Penghuni Perkantoran MK Terusik - Poskota News,15,68,83,1,1364,1365
5227107,,http://sp.beritasatu.com/metropolitan/ahok-janji-bangun-20-ribu-unit-rusun-tahun-ini/106276,,Ahok Janji Bangun 20 Ribu Unit Rusun Tahun Ini,Ahok Janji Bangun 20 Ribu Unit Rusun Tahun Ini | Suara Pembaruan,18,46,64,2,4121,4123
5850437,,http://www.tribunnews.com/metropolitan/2016/03/07/meski-mengaku-sehat-labora-akan-tetap-diperiksa-kesehatannya,http://www.tribunnews.com/metropolitan/2016/03/07/meski-mengaku-sehat-labora-akan-tetap-diperiksa-kesehatannya,"Meski Mengaku Sehat, Labora Akan Tetap Diperiksa Kesehatannya","Meski Mengaku Sehat, Labora Akan Tetap Diperiksa Kesehatannya - Tribunnews.com",17,61,78,1,1415,1416
4543177,,http://bandungjuara.com/berita/emil-tetap-upayakan-ground-breaking-cable-car-akhir-november.html,http://bandungjuara.com/berita/emil-tetap-upayakan-ground-breaking-cable-car-akhir-november.html,EMIL TETAP UPAYAKAN GROUND BREAKING CABLE CAR AKHIR NOVEMBER,EMIL TETAP UPAYAKAN GROUND BREAKING CABLE CAR AKHIR NOVEMBER | Bandung Juara,16,60,76,170,1158,990
4207338,,http://jabar.tribunnews.com/2015/10/03/fgii-keluarkan-maklumat-guru-pns-tidak-masuk-politik-saat-pilkada,http://jabar.tribunnews.com/2015/10/03/fgii-keluarkan-maklumat-guru-pns-tidak-masuk-politik-saat-pilkada,FGII Keluarkan Maklumat Guru PNS Tidak Masuk Politik saat Pilkada,FGII Keluarkan Maklumat Guru PNS Tidak Masuk Politik saat Pilkada - Tribun Jabar,15,65,80,3,970,973
6193794,,http://pekanbaru.tribunnews.com/2016/03/29/siswa-belajar-dibangunan-sekolah-tak-berdinding-ini-kata-kadisdik-kota-pekanbaru,http://pekanbaru.tribunnews.com/2016/03/29/siswa-belajar-dibangunan-sekolah-tak-berdinding-ini-kata-kadisdik-kota-pekanbaru,"Siswa Belajar Dibangunan Sekolah Tak Berdinding, Ini Kata Kadisdik Kota Pekanbaru","Siswa Belajar Dibangunan Sekolah Tak Berdinding, Ini Kata Kadisdik Kota Pekanbaru - Tribun Pekanbaru",19,81,100,649,2153,2793
6190129,,http://palembang.tribunnews.com/2016/03/29/kisah-nyata-seorang-guru-52-tahun-nikahi-mantan-muridnya-berumur-18-tahun,http://palembang.tribunnews.com/2016/03/29/kisah-nyata-seorang-guru-52-tahun-nikahi-mantan-muridnya-berumur-18-tahun,Kisah Nyata Seorang Guru 52 Tahun Nikahi Mantan Muridnya Berumur 18 Tahun,Kisah Nyata Seorang Guru 52 Tahun Nikahi Mantan Muridnya Berumur 18 Tahun - Sriwijaya Post,17,73,90,251,1002,837
5228587,,http://www.caktekno.com/6575/tips-memilih-merk-vga-card-nvidia-terbaik-sesuai-kebutuhan/,http://www.caktekno.com/6575/tips-memilih-merk-vga-card-nvidia-terbaik-sesuai-kebutuhan/,Tips Memilih Merk VGA Card NVidia Terbaik Sesuai Kebutuhan,Tips Memilih Merk VGA Card NVidia Terbaik Sesuai Kebutuhan - CakTekno,11,58,69,360,6000,5652
4539033,,https://blog.duitpintar.com/6-aplikasi-buat-traveling-buat-yang-pengin-city-hopping-di-indonesia,https://blog.duitpintar.com/6-aplikasi-buat-traveling-buat-yang-pengin-city-hopping-di-indonesia/,6 Aplikasi Buat Traveling Buat Yang Pengin City Hopping di Indonesia,Mau City Hopping? Unduh 6 Aplikasi Buat Traveling Ini,54,68,53,645,5387,4742
5750615,,http://segiempat.com/tips-dan-cara/teknologi/games/4-tips-dalam-mempercepat-kemunculan-gems-box-di-coc/,http://segiempat.com/tips-dan-cara/teknologi/games/4-tips-dalam-mempercepat-kemunculan-gems-box-di-coc/,4 Tips Dalam Mempercepat Kemunculan Gems Box di COC,4 Tips Dalam Mempercepat Kemunculan Gems Box di COC | SegiEmpat,12,51,63,252,3045,2797
4550275,,http://www.finansialku.com/reksa-dana-kik-eba/,https://www.finansialku.com/reksa-dana-kik-eba/,Reksa Dana KIK-EBA,Reksa dana KIK-EBA,1,18,18,235,2692,2461
4544244,,http://www.swadeka.com/lim-yo-hwan-hani-exid-dan-hong-jin-ho-jadi-bintang-tamu-running-man-mendatang/10056/,http://swadeka.com/lim-yo-hwan-hani-exid-dan-hong-jin-ho-jadi-bintang-tamu-running-man-mendatang/10056/,"Lim Yo Hwan, Hani EXID,dan Hong Jin Ho Jadi Bintang Tamu Running Man Mendatang","Lim Yo Hwan, Hani EXID, dan Hong Jin Ho Jadi Bintang Tamu Running Man Mendatang",1,78,79,197,1264,1067
5201209,,http://feedproxy.google.com/~r/yangserucom/~3/Sl1FfkZlfjY/jangan-egois-begini-trik-menikmati-orgasme-bersamaan.html,http://yangseru.com/jangan-egois-begini-trik-menikmati-orgasme-bersamaan.html,"Jangan egois, begini trik menikmati orgasme bersamaan","Jangan egois, begini trik menikmati orgasme bersamaan â yangseru.com",15,53,68,20,1672,1652
4522050,,http://tenagakuda.com/tissot-kembali-kerjasama-dengan-motogp-sampai-2022/,http://tenagakuda.com/tissot-kembali-kerjasama-dengan-motogp-sampai-2022/7068,Tissot Kembali Kerjasama denganMotoGP Sampai 2022,Tissot Kembali Kerjasama dengan MotoGP Sampai 2022,1,49,50,0,1490,1490
4947519,,http://tenagakuda.com/harley-davidson-xl1000-eksotis-evel-knievel-yang-eksotis/,http://tenagakuda.com/harley-davidson-xl1000-eksotis-evel-knievel-yang-eksotis/8108,Harley-Davidson XL1000 EksotisEvel Knievel yang Eksotis,Harley-Davidson XL1000 Eksotis Evel Knievel yang Eksotis,1,55,56,1,1192,1193
4527828,,http://tenagakuda.com/soal-penjualan-motor-honda-india-ingin-menyalip-indonesia/,http://tenagakuda.com/soal-penjualan-motor-honda-india-ingin-menyalip-indonesia/6972,"Soal Penjualan Motor Honda,India Ingin Menyalip Indonesia","Soal Penjualan Motor Honda, India Ingin Menyalip Indonesia",1,57,58,154,1298,1452
5239975,,http://tenagakuda.com/modifikasi-honda-xlr250r-yang-bikin-kagum/,http://tenagakuda.com/modifikasi-honda-xlr250r-yang-bikin-kagum/8625,Modifikasi Honda XLR250R yang BikinKagum,Modifikasi Honda XLR250R yang Bikin Kagum,1,40,41,0,1596,1596
6428085,,http://tenagakuda.com/captain-america-vs-iron-man-ala-valentino-rossi/,http://tenagakuda.com/captain-america-vs-iron-man-ala-valentino-rossi/10532,Captain America vs Iron Man ala Valentino Rossi,Captain America vs Iron Man ala Valentino Rossi - TenagaKuda,13,47,60,0,677,677
4529189,,http://www.bhataramedia.com/7997/ingin-buat-undangan-ulang-tahun-anak-desain-kreatif-ini-contohnya/2015/11/15/,http://www.bhataramedia.com/7997/ingin-buat-undangan-ulang-tahun-anak-desain-kreatif-ini-contohnya/2015/11/15/,Ingin Buat Undangan Ulang Tahun Anak Desain Kreatif? Ini Contohnya !,Ingin Buat Undangan Ulang Tahun Anak Desain Kreatif? Ini Contohnya ! - Bhataramedia.com,19,68,87,165,3568,3407
5179933,,http://brighterlife.co.id/2016/01/14/kesalahan-kecil-ini-membuat-ongkos-perawatan-mobil-naik/,http://brighterlife.co.id/2016/01/14/kesalahan-kecil-ini-membuat-ongkos-perawatan-mobil-naik/,Kesalahan Kecil Ini Membuat Ongkos Perawatan Mobil Naik!,Kesalahan Kecil Ini Membuat Ongkos Perawatan Mobil Naik! | Brighter Life Indonesia,26,56,82,1,1227,1228
4654434,,http://segiempat.com/sehat/seks/disfungsi-kejantanan-pria/,http://segiempat.com/sehat/seks/disfungsi-kejantanan-pria/,4 Disfungsi Kejantanan yang Wajib Pria Ketahui,4 Disfungsi Kejantanan yang Wajib Pria Ketahui | SegiEmpat,12,46,58,111,3090,2983
